Historia,Estrellas,Promedio,Límite maximo,Límite mínimo,,,,Promedio,97.48647005
1028,24,97.48647005,175.3022377,19.67070244,,,,,
1029,143,97.48647005,175.3022377,19.67070244,,,,,
1030,51,97.48647005,175.3022377,19.67070244,,,,,
1031,263,97.48647005,175.3022377,19.67070244,,,,,
1032,149,97.48647005,175.3022377,19.67070244,,,,,
1033,79,97.48647005,175.3022377,19.67070244,,,,,
1034,183,97.48647005,175.3022377,19.67070244,,,,,
1035,90,97.48647005,175.3022377,19.67070244,,,,,
1036,73,97.48647005,175.3022377,19.67070244,,,,,
1037,173,97.48647005,175.3022377,19.67070244,,,,,
1038,65,97.48647005,175.3022377,19.67070244,,,,,
1039,35,97.48647005,175.3022377,19.67070244,,,,,
1040,259,97.48647005,175.3022377,19.67070244,,,,,
1041,59,97.48647005,175.3022377,19.67070244,,,,,
1042,31,97.48647005,175.3022377,19.67070244,,,,,
1043,55,97.48647005,175.3022377,19.67070244,,,,,
1044,13,97.48647005,175.3022377,19.67070244,,,,,
1045,60,97.48647005,175.3022377,19.67070244,,,,,
1046,57,97.48647005,175.3022377,19.67070244,,,,,
1047,121,97.48647005,175.3022377,19.67070244,,,,,
1048,96,97.48647005,175.3022377,19.67070244,,,,,
1049,84,97.48647005,175.3022377,19.67070244,,,,,
1050,44,97.48647005,175.3022377,19.67070244,,,,,
1051,38,97.48647005,175.3022377,19.67070244,,,,,
1052,55,97.48647005,175.3022377,19.67070244,,,,,
1053,27,97.48647005,175.3022377,19.67070244,,,,,
1054,88,97.48647005,175.3022377,19.67070244,,,,,
1055,243,97.48647005,175.3022377,19.67070244,,,,,
1056,52,97.48647005,175.3022377,19.67070244,,,,,
1057,251,97.48647005,175.3022377,19.67070244,,,,,
1058,94,97.48647005,175.3022377,19.67070244,,,,,
1059,97,97.48647005,175.3022377,19.67070244,,,,,
1060,63,97.48647005,175.3022377,19.67070244,,,,,
1061,156,97.48647005,175.3022377,19.67070244,,,,,
1062,135,97.48647005,175.3022377,19.67070244,,,,,
1063,139,97.48647005,175.3022377,19.67070244,,,,,
1064,106,97.48647005,175.3022377,19.67070244,,,,,
1065,53,97.48647005,175.3022377,19.67070244,,,,,
1066,159,97.48647005,175.3022377,19.67070244,,,,,
1067,30,97.48647005,175.3022377,19.67070244,,,,,
1068,82,97.48647005,175.3022377,19.67070244,,,,,
1069,48,97.48647005,175.3022377,19.67070244,,,,,
1070,138,97.48647005,175.3022377,19.67070244,,,,,
1071,162,97.48647005,175.3022377,19.67070244,,,,,
1072,99,97.48647005,175.3022377,19.67070244,,,,,
1073,58,97.48647005,175.3022377,19.67070244,,,,,
1074,192,97.48647005,175.3022377,19.67070244,,,,,
1075,171,97.48647005,175.3022377,19.67070244,,,,,
1076,86,97.48647005,175.3022377,19.67070244,,,,,
1077,52,97.48647005,175.3022377,19.67070244,,,,,
1078,285,97.48647005,175.3022377,19.67070244,,,,,
1079,63,97.48647005,175.3022377,19.67070244,,,,,
1080,18,97.48647005,175.3022377,19.67070244,,,,,
1081,197,97.48647005,175.3022377,19.67070244,,,,,
1082,52,97.48647005,175.3022377,19.67070244,,,,,
1083,98,97.48647005,175.3022377,19.67070244,,,,,
1084,60,97.48647005,175.3022377,19.67070244,,,,,
1085,266,97.48647005,175.3022377,19.67070244,,,,,
1086,35,97.48647005,175.3022377,19.67070244,,,,,
1087,21,97.48647005,175.3022377,19.67070244,,,,,
1088,162,97.48647005,175.3022377,19.67070244,,,,,
1089,94,97.48647005,175.3022377,19.67070244,,,,,
1090,236,97.48647005,175.3022377,19.67070244,,,,,
1091,83,97.48647005,175.3022377,19.67070244,,,,,
1092,45,97.48647005,175.3022377,19.67070244,,,,,
1093,151,97.48647005,175.3022377,19.67070244,,,,,
1094,34,97.48647005,175.3022377,19.67070244,,,,,
1095,410,97.48647005,175.3022377,19.67070244,,,,,
1096,325,97.48647005,175.3022377,19.67070244,,,,,
1097,52,97.48647005,175.3022377,19.67070244,,,,,
1098,37,97.48647005,175.3022377,19.67070244,,,,,
1099,311,97.48647005,175.3022377,19.67070244,,,,,
1100,72,97.48647005,175.3022377,19.67070244,,,,,
1101,291,97.48647005,175.3022377,19.67070244,,,,,
1102,35,97.48647005,175.3022377,19.67070244,,,,,
1103,234,97.48647005,175.3022377,19.67070244,,,,,
1104,143,97.48647005,175.3022377,19.67070244,,,,,
1105,51,97.48647005,175.3022377,19.67070244,,,,,
1106,134,97.48647005,175.3022377,19.67070244,,,,,
1107,93,97.48647005,175.3022377,19.67070244,,,,,
1108,12,97.48647005,175.3022377,19.67070244,,,,,
1109,90,97.48647005,175.3022377,19.67070244,,,,,
1110,223,97.48647005,175.3022377,19.67070244,,,,,
1111,207,97.48647005,175.3022377,19.67070244,,,,,
1112,112,97.48647005,175.3022377,19.67070244,,,,,
1113,80,97.48647005,175.3022377,19.67070244,,,,,
1114,162,97.48647005,175.3022377,19.67070244,,,,,
1115,110,97.48647005,175.3022377,19.67070244,,,,,
1116,15,97.48647005,175.3022377,19.67070244,,,,,
1117,256,97.48647005,175.3022377,19.67070244,,,,,
1118,86,97.48647005,175.3022377,19.67070244,,,,,
1119,28,97.48647005,175.3022377,19.67070244,,,,,
1120,87,97.48647005,175.3022377,19.67070244,,,,,
1121,250,97.48647005,175.3022377,19.67070244,,,,,
1122,88,97.48647005,175.3022377,19.67070244,,,,,
1123,21,97.48647005,175.3022377,19.67070244,,,,,
1124,11,97.48647005,175.3022377,19.67070244,,,,,
1125,224,97.48647005,175.3022377,19.67070244,,,,,
1126,41,97.48647005,175.3022377,19.67070244,,,,,
1127,210,97.48647005,175.3022377,19.67070244,,,,,
1128,97,97.48647005,175.3022377,19.67070244,,,,,
1129,170,97.48647005,175.3022377,19.67070244,,,,,
1130,162,97.48647005,175.3022377,19.67070244,,,,,
1131,52,97.48647005,175.3022377,19.67070244,,,,,
1132,230,97.48647005,175.3022377,19.67070244,,,,,
1133,36,97.48647005,175.3022377,19.67070244,,,,,
1134,248,97.48647005,175.3022377,19.67070244,,,,,
1135,146,97.48647005,175.3022377,19.67070244,,,,,
1136,24,97.48647005,175.3022377,19.67070244,,,,,
1137,41,97.48647005,175.3022377,19.67070244,,,,,
1138,168,97.48647005,175.3022377,19.67070244,,,,,
1139,65,97.48647005,175.3022377,19.67070244,,,,,
1140,55,97.48647005,175.3022377,19.67070244,,,,,
1141,35,97.48647005,175.3022377,19.67070244,,,,,
1142,8,97.48647005,175.3022377,19.67070244,,,,,
1143,212,97.48647005,175.3022377,19.67070244,,,,,
1144,44,97.48647005,175.3022377,19.67070244,,,,,
1145,8,97.48647005,175.3022377,19.67070244,,,,,
1146,34,97.48647005,175.3022377,19.67070244,,,,,
1147,23,97.48647005,175.3022377,19.67070244,,,,,
1148,111,97.48647005,175.3022377,19.67070244,,,,,
1149,74,97.48647005,175.3022377,19.67070244,,,,,
1150,509,97.48647005,175.3022377,19.67070244,,,,,
1151,60,97.48647005,175.3022377,19.67070244,,,,,
1152,53,97.48647005,175.3022377,19.67070244,,,,,
1153,127,97.48647005,175.3022377,19.67070244,,,,,
1154,84,97.48647005,175.3022377,19.67070244,,,,,
1155,52,97.48647005,175.3022377,19.67070244,,,,,
1156,224,97.48647005,175.3022377,19.67070244,,,,,
1157,89,97.48647005,175.3022377,19.67070244,,,,,
1158,72,97.48647005,175.3022377,19.67070244,,,,,
1159,129,97.48647005,175.3022377,19.67070244,,,,,
1160,122,97.48647005,175.3022377,19.67070244,,,,,
1161,49,97.48647005,175.3022377,19.67070244,,,,,
1162,173,97.48647005,175.3022377,19.67070244,,,,,
1163,113,97.48647005,175.3022377,19.67070244,,,,,
1164,49,97.48647005,175.3022377,19.67070244,,,,,
1165,92,97.48647005,175.3022377,19.67070244,,,,,
1166,205,97.48647005,175.3022377,19.67070244,,,,,
1167,39,97.48647005,175.3022377,19.67070244,,,,,
1168,55,97.48647005,175.3022377,19.67070244,,,,,
1169,354,97.48647005,175.3022377,19.67070244,,,,,
1170,198,97.48647005,175.3022377,19.67070244,,,,,
1171,116,97.48647005,175.3022377,19.67070244,,,,,
1172,40,97.48647005,175.3022377,19.67070244,,,,,
1173,92,97.48647005,175.3022377,19.67070244,,,,,
1174,153,97.48647005,175.3022377,19.67070244,,,,,
1175,148,97.48647005,175.3022377,19.67070244,,,,,
1176,78,97.48647005,175.3022377,19.67070244,,,,,
1177,37,97.48647005,175.3022377,19.67070244,,,,,
1178,78,97.48647005,175.3022377,19.67070244,,,,,
1179,301,97.48647005,175.3022377,19.67070244,,,,,
1180,131,97.48647005,175.3022377,19.67070244,,,,,
1181,190,97.48647005,175.3022377,19.67070244,,,,,
1182,59,97.48647005,175.3022377,19.67070244,,,,,
1183,38,97.48647005,175.3022377,19.67070244,,,,,
1184,124,97.48647005,175.3022377,19.67070244,,,,,
1185,101,97.48647005,175.3022377,19.67070244,,,,,
1186,67,97.48647005,175.3022377,19.67070244,,,,,
1187,140,97.48647005,175.3022377,19.67070244,,,,,
1188,82,97.48647005,175.3022377,19.67070244,,,,,
1189,59,97.48647005,175.3022377,19.67070244,,,,,
1190,197,97.48647005,175.3022377,19.67070244,,,,,
1191,50,97.48647005,175.3022377,19.67070244,,,,,
1192,18,97.48647005,175.3022377,19.67070244,,,,,
1193,259,97.48647005,175.3022377,19.67070244,,,,,
1194,68,97.48647005,175.3022377,19.67070244,,,,,
1195,49,97.48647005,175.3022377,19.67070244,,,,,
1196,12,97.48647005,175.3022377,19.67070244,,,,,
1197,285,97.48647005,175.3022377,19.67070244,,,,,
1198,354,97.48647005,175.3022377,19.67070244,,,,,
1199,28,97.48647005,175.3022377,19.67070244,,,,,
1200,155,97.48647005,175.3022377,19.67070244,,,,,
1201,98,97.48647005,175.3022377,19.67070244,,,,,
1202,78,97.48647005,175.3022377,19.67070244,,,,,
1203,50,97.48647005,175.3022377,19.67070244,,,,,
1204,51,97.48647005,175.3022377,19.67070244,,,,,
1205,76,97.48647005,175.3022377,19.67070244,,,,,
1206,178,97.48647005,175.3022377,19.67070244,,,,,
1207,135,97.48647005,175.3022377,19.67070244,,,,,
1208,151,97.48647005,175.3022377,19.67070244,,,,,
1209,153,97.48647005,175.3022377,19.67070244,,,,,
1210,37,97.48647005,175.3022377,19.67070244,,,,,
1211,15,97.48647005,175.3022377,19.67070244,,,,,
1212,37,97.48647005,175.3022377,19.67070244,,,,,
1213,27,97.48647005,175.3022377,19.67070244,,,,,
1214,11,97.48647005,175.3022377,19.67070244,,,,,
1215,86,97.48647005,175.3022377,19.67070244,,,,,
1216,46,97.48647005,175.3022377,19.67070244,,,,,
1217,78,97.48647005,175.3022377,19.67070244,,,,,
1218,63,97.48647005,175.3022377,19.67070244,,,,,
1219,285,97.48647005,175.3022377,19.67070244,,,,,
1220,47,97.48647005,175.3022377,19.67070244,,,,,
1221,130,97.48647005,175.3022377,19.67070244,,,,,
1222,220,97.48647005,175.3022377,19.67070244,,,,,
1223,69,97.48647005,175.3022377,19.67070244,,,,,
1224,28,97.48647005,175.3022377,19.67070244,,,,,
1225,118,97.48647005,175.3022377,19.67070244,,,,,
1226,23,97.48647005,175.3022377,19.67070244,,,,,
1227,214,97.48647005,175.3022377,19.67070244,,,,,
1228,135,97.48647005,175.3022377,19.67070244,,,,,
1229,44,97.48647005,175.3022377,19.67070244,,,,,
1230,171,97.48647005,175.3022377,19.67070244,,,,,
1231,75,97.48647005,175.3022377,19.67070244,,,,,
1232,67,97.48647005,175.3022377,19.67070244,,,,,
1233,8,97.48647005,175.3022377,19.67070244,,,,,
1234,5,97.48647005,175.3022377,19.67070244,,,,,
1235,71,97.48647005,175.3022377,19.67070244,,,,,
1236,34,97.48647005,175.3022377,19.67070244,,,,,
1237,196,97.48647005,175.3022377,19.67070244,,,,,
1238,63,97.48647005,175.3022377,19.67070244,,,,,
1239,31,97.48647005,175.3022377,19.67070244,,,,,
1240,56,97.48647005,175.3022377,19.67070244,,,,,
1241,120,97.48647005,175.3022377,19.67070244,,,,,
1242,52,97.48647005,175.3022377,19.67070244,,,,,
1243,197,97.48647005,175.3022377,19.67070244,,,,,
1244,39,97.48647005,175.3022377,19.67070244,,,,,
1245,260,97.48647005,175.3022377,19.67070244,,,,,
1246,91,97.48647005,175.3022377,19.67070244,,,,,
1247,30,97.48647005,175.3022377,19.67070244,,,,,
1248,179,97.48647005,175.3022377,19.67070244,,,,,
1249,39,97.48647005,175.3022377,19.67070244,,,,,
1250,139,97.48647005,175.3022377,19.67070244,,,,,
1251,68,97.48647005,175.3022377,19.67070244,,,,,
1252,67,97.48647005,175.3022377,19.67070244,,,,,
1253,99,97.48647005,175.3022377,19.67070244,,,,,
1254,65,97.48647005,175.3022377,19.67070244,,,,,
1255,19,97.48647005,175.3022377,19.67070244,,,,,
1256,76,97.48647005,175.3022377,19.67070244,,,,,
1257,19,97.48647005,175.3022377,19.67070244,,,,,
1258,151,97.48647005,175.3022377,19.67070244,,,,,
1259,284,97.48647005,175.3022377,19.67070244,,,,,
1260,34,97.48647005,175.3022377,19.67070244,,,,,
1261,139,97.48647005,175.3022377,19.67070244,,,,,
1262,285,97.48647005,175.3022377,19.67070244,,,,,
1263,35,97.48647005,175.3022377,19.67070244,,,,,
1264,63,97.48647005,175.3022377,19.67070244,,,,,
1265,35,97.48647005,175.3022377,19.67070244,,,,,
1266,145,97.48647005,175.3022377,19.67070244,,,,,
1267,26,97.48647005,175.3022377,19.67070244,,,,,
1268,68,97.48647005,175.3022377,19.67070244,,,,,
1269,43,97.48647005,175.3022377,19.67070244,,,,,
1270,301,97.48647005,175.3022377,19.67070244,,,,,
1271,82,97.48647005,175.3022377,19.67070244,,,,,
1272,332,97.48647005,175.3022377,19.67070244,,,,,
1273,99,97.48647005,175.3022377,19.67070244,,,,,
1274,28,97.48647005,175.3022377,19.67070244,,,,,
1275,142,97.48647005,175.3022377,19.67070244,,,,,
1276,80,97.48647005,175.3022377,19.67070244,,,,,
1277,132,97.48647005,175.3022377,19.67070244,,,,,
1278,114,97.48647005,175.3022377,19.67070244,,,,,
1279,23,97.48647005,175.3022377,19.67070244,,,,,
1280,14,97.48647005,175.3022377,19.67070244,,,,,
1281,24,97.48647005,175.3022377,19.67070244,,,,,
1282,15,97.48647005,175.3022377,19.67070244,,,,,
1283,9,97.48647005,175.3022377,19.67070244,,,,,
1284,105,97.48647005,175.3022377,19.67070244,,,,,
1285,267,97.48647005,175.3022377,19.67070244,,,,,
1286,65,97.48647005,175.3022377,19.67070244,,,,,
1287,50,97.48647005,175.3022377,19.67070244,,,,,
1288,29,97.48647005,175.3022377,19.67070244,,,,,
1289,204,97.48647005,175.3022377,19.67070244,,,,,
1290,133,97.48647005,175.3022377,19.67070244,,,,,
1291,28,97.48647005,175.3022377,19.67070244,,,,,
1292,63,97.48647005,175.3022377,19.67070244,,,,,
1293,94,97.48647005,175.3022377,19.67070244,,,,,
1294,117,97.48647005,175.3022377,19.67070244,,,,,
1295,93,97.48647005,175.3022377,19.67070244,,,,,
1296,156,97.48647005,175.3022377,19.67070244,,,,,
1297,25,97.48647005,175.3022377,19.67070244,,,,,
1298,19,97.48647005,175.3022377,19.67070244,,,,,
1299,28,97.48647005,175.3022377,19.67070244,,,,,
1300,151,97.48647005,175.3022377,19.67070244,,,,,
1301,61,97.48647005,175.3022377,19.67070244,,,,,
1302,31,97.48647005,175.3022377,19.67070244,,,,,
1303,117,97.48647005,175.3022377,19.67070244,,,,,
1304,26,97.48647005,175.3022377,19.67070244,,,,,
1305,124,97.48647005,175.3022377,19.67070244,,,,,
1306,19,97.48647005,175.3022377,19.67070244,,,,,
1307,226,97.48647005,175.3022377,19.67070244,,,,,
1308,51,97.48647005,175.3022377,19.67070244,,,,,
1309,139,97.48647005,175.3022377,19.67070244,,,,,
1310,46,97.48647005,175.3022377,19.67070244,,,,,
1311,58,97.48647005,175.3022377,19.67070244,,,,,
1312,218,97.48647005,175.3022377,19.67070244,,,,,
1313,23,97.48647005,175.3022377,19.67070244,,,,,
1314,179,97.48647005,175.3022377,19.67070244,,,,,
1315,33,97.48647005,175.3022377,19.67070244,,,,,
1316,165,97.48647005,175.3022377,19.67070244,,,,,
1317,29,97.48647005,175.3022377,19.67070244,,,,,
1318,82,97.48647005,175.3022377,19.67070244,,,,,
1319,43,97.48647005,175.3022377,19.67070244,,,,,
1320,15,97.48647005,175.3022377,19.67070244,,,,,
1321,138,97.48647005,175.3022377,19.67070244,,,,,
1322,223,97.48647005,175.3022377,19.67070244,,,,,
1323,54,97.48647005,175.3022377,19.67070244,,,,,
1324,54,97.48647005,175.3022377,19.67070244,,,,,
1325,36,97.48647005,175.3022377,19.67070244,,,,,
1326,217,97.48647005,175.3022377,19.67070244,,,,,
1327,102,97.48647005,175.3022377,19.67070244,,,,,
1328,39,97.48647005,175.3022377,19.67070244,,,,,
1329,39,97.48647005,175.3022377,19.67070244,,,,,
1330,14,97.48647005,175.3022377,19.67070244,,,,,
1331,194,97.48647005,175.3022377,19.67070244,,,,,
1332,58,97.48647005,175.3022377,19.67070244,,,,,
1333,211,97.48647005,175.3022377,19.67070244,,,,,
1334,110,97.48647005,175.3022377,19.67070244,,,,,
1335,34,97.48647005,175.3022377,19.67070244,,,,,
1336,170,97.48647005,175.3022377,19.67070244,,,,,
1337,56,97.48647005,175.3022377,19.67070244,,,,,
1338,27,97.48647005,175.3022377,19.67070244,,,,,
1339,26,97.48647005,175.3022377,19.67070244,,,,,
1340,90,97.48647005,175.3022377,19.67070244,,,,,
1341,14,97.48647005,175.3022377,19.67070244,,,,,
1342,10,97.48647005,175.3022377,19.67070244,,,,,
1343,164,97.48647005,175.3022377,19.67070244,,,,,
1344,52,97.48647005,175.3022377,19.67070244,,,,,
1345,39,97.48647005,175.3022377,19.67070244,,,,,
1346,75,97.48647005,175.3022377,19.67070244,,,,,
1347,40,97.48647005,175.3022377,19.67070244,,,,,
1348,120,97.48647005,175.3022377,19.67070244,,,,,
1349,86,97.48647005,175.3022377,19.67070244,,,,,
1350,37,97.48647005,175.3022377,19.67070244,,,,,
1351,245,97.48647005,175.3022377,19.67070244,,,,,
1352,29,97.48647005,175.3022377,19.67070244,,,,,
1353,26,97.48647005,175.3022377,19.67070244,,,,,
1354,191,97.48647005,175.3022377,19.67070244,,,,,
1355,125,97.48647005,175.3022377,19.67070244,,,,,
1356,226,97.48647005,175.3022377,19.67070244,,,,,
1357,122,97.48647005,175.3022377,19.67070244,,,,,
1358,55,97.48647005,175.3022377,19.67070244,,,,,
1359,12,97.48647005,175.3022377,19.67070244,,,,,
1360,94,97.48647005,175.3022377,19.67070244,,,,,
1361,333,97.48647005,175.3022377,19.67070244,,,,,
1362,110,97.48647005,175.3022377,19.67070244,,,,,
1363,410,97.48647005,175.3022377,19.67070244,,,,,
1364,34,97.48647005,175.3022377,19.67070244,,,,,
1365,278,97.48647005,175.3022377,19.67070244,,,,,
1366,50,97.48647005,175.3022377,19.67070244,,,,,
1367,116,97.48647005,175.3022377,19.67070244,,,,,
1368,67,97.48647005,175.3022377,19.67070244,,,,,
1369,94,97.48647005,175.3022377,19.67070244,,,,,
1370,160,97.48647005,175.3022377,19.67070244,,,,,
1371,37,97.48647005,175.3022377,19.67070244,,,,,
1372,320,97.48647005,175.3022377,19.67070244,,,,,
1373,53,97.48647005,175.3022377,19.67070244,,,,,
1374,12,97.48647005,175.3022377,19.67070244,,,,,
1375,169,97.48647005,175.3022377,19.67070244,,,,,
1376,22,97.48647005,175.3022377,19.67070244,,,,,
1377,30,97.48647005,175.3022377,19.67070244,,,,,
1378,66,97.48647005,175.3022377,19.67070244,,,,,
1379,232,97.48647005,175.3022377,19.67070244,,,,,
1380,119,97.48647005,175.3022377,19.67070244,,,,,
1381,42,97.48647005,175.3022377,19.67070244,,,,,
1382,198,97.48647005,175.3022377,19.67070244,,,,,
1383,96,97.48647005,175.3022377,19.67070244,,,,,
1384,104,97.48647005,175.3022377,19.67070244,,,,,
1385,89,97.48647005,175.3022377,19.67070244,,,,,
1386,37,97.48647005,175.3022377,19.67070244,,,,,
1387,207,97.48647005,175.3022377,19.67070244,,,,,
1388,76,97.48647005,175.3022377,19.67070244,,,,,
1389,197,97.48647005,175.3022377,19.67070244,,,,,
1390,30,97.48647005,175.3022377,19.67070244,,,,,
1391,196,97.48647005,175.3022377,19.67070244,,,,,
1392,333,97.48647005,175.3022377,19.67070244,,,,,
1393,14,97.48647005,175.3022377,19.67070244,,,,,
1394,175,97.48647005,175.3022377,19.67070244,,,,,
1395,39,97.48647005,175.3022377,19.67070244,,,,,
1396,217,97.48647005,175.3022377,19.67070244,,,,,
1397,175,97.48647005,175.3022377,19.67070244,,,,,
1398,48,97.48647005,175.3022377,19.67070244,,,,,
1399,231,97.48647005,175.3022377,19.67070244,,,,,
1400,66,97.48647005,175.3022377,19.67070244,,,,,
1401,83,97.48647005,175.3022377,19.67070244,,,,,
1402,41,97.48647005,175.3022377,19.67070244,,,,,
1403,155,97.48647005,175.3022377,19.67070244,,,,,
1404,36,97.48647005,175.3022377,19.67070244,,,,,
1405,36,97.48647005,175.3022377,19.67070244,,,,,
1406,219,97.48647005,175.3022377,19.67070244,,,,,
1407,94,97.48647005,175.3022377,19.67070244,,,,,
1408,64,97.48647005,175.3022377,19.67070244,,,,,
1409,190,97.48647005,175.3022377,19.67070244,,,,,
1410,48,97.48647005,175.3022377,19.67070244,,,,,
1411,29,97.48647005,175.3022377,19.67070244,,,,,
1412,123,97.48647005,175.3022377,19.67070244,,,,,
1413,46,97.48647005,175.3022377,19.67070244,,,,,
1414,7,97.48647005,175.3022377,19.67070244,,,,,
1415,12,97.48647005,175.3022377,19.67070244,,,,,
1416,283,97.48647005,175.3022377,19.67070244,,,,,
1417,67,97.48647005,175.3022377,19.67070244,,,,,
1418,25,97.48647005,175.3022377,19.67070244,,,,,
1419,75,97.48647005,175.3022377,19.67070244,,,,,
1420,29,97.48647005,175.3022377,19.67070244,,,,,
1421,101,97.48647005,175.3022377,19.67070244,,,,,
1422,77,97.48647005,175.3022377,19.67070244,,,,,
1423,200,97.48647005,175.3022377,19.67070244,,,,,
1424,97,97.48647005,175.3022377,19.67070244,,,,,
1425,71,97.48647005,175.3022377,19.67070244,,,,,
1426,191,97.48647005,175.3022377,19.67070244,,,,,
1427,25,97.48647005,175.3022377,19.67070244,,,,,
1428,113,97.48647005,175.3022377,19.67070244,,,,,
1429,196,97.48647005,175.3022377,19.67070244,,,,,
1430,66,97.48647005,175.3022377,19.67070244,,,,,
1431,256,97.48647005,175.3022377,19.67070244,,,,,
1432,72,97.48647005,175.3022377,19.67070244,,,,,
1433,47,97.48647005,175.3022377,19.67070244,,,,,
1434,239,97.48647005,175.3022377,19.67070244,,,,,
1435,126,97.48647005,175.3022377,19.67070244,,,,,
1436,56,97.48647005,175.3022377,19.67070244,,,,,
1437,57,97.48647005,175.3022377,19.67070244,,,,,
1438,11,97.48647005,175.3022377,19.67070244,,,,,
1439,194,97.48647005,175.3022377,19.67070244,,,,,
1440,43,97.48647005,175.3022377,19.67070244,,,,,
1441,29,97.48647005,175.3022377,19.67070244,,,,,
1442,110,97.48647005,175.3022377,19.67070244,,,,,
1443,130,97.48647005,175.3022377,19.67070244,,,,,
1444,146,97.48647005,175.3022377,19.67070244,,,,,
1445,85,97.48647005,175.3022377,19.67070244,,,,,
1446,36,97.48647005,175.3022377,19.67070244,,,,,
1447,73,97.48647005,175.3022377,19.67070244,,,,,
1448,42,97.48647005,175.3022377,19.67070244,,,,,
1449,14,97.48647005,175.3022377,19.67070244,,,,,
1450,9,97.48647005,175.3022377,19.67070244,,,,,
1451,123,97.48647005,175.3022377,19.67070244,,,,,
1452,61,97.48647005,175.3022377,19.67070244,,,,,
1453,18,97.48647005,175.3022377,19.67070244,,,,,
1454,149,97.48647005,175.3022377,19.67070244,,,,,
1455,60,97.48647005,175.3022377,19.67070244,,,,,
1456,19,97.48647005,175.3022377,19.67070244,,,,,
1457,187,97.48647005,175.3022377,19.67070244,,,,,
1458,16,97.48647005,175.3022377,19.67070244,,,,,
1459,63,97.48647005,175.3022377,19.67070244,,,,,
1460,36,97.48647005,175.3022377,19.67070244,,,,,
1461,56,97.48647005,175.3022377,19.67070244,,,,,
1462,203,97.48647005,175.3022377,19.67070244,,,,,
1463,30,97.48647005,175.3022377,19.67070244,,,,,
1464,20,97.48647005,175.3022377,19.67070244,,,,,
1465,177,97.48647005,175.3022377,19.67070244,,,,,
1466,32,97.48647005,175.3022377,19.67070244,,,,,
1467,172,97.48647005,175.3022377,19.67070244,,,,,
1468,43,97.48647005,175.3022377,19.67070244,,,,,
1469,197,97.48647005,175.3022377,19.67070244,,,,,
1470,110,97.48647005,175.3022377,19.67070244,,,,,
1471,85,97.48647005,175.3022377,19.67070244,,,,,
1472,52,97.48647005,175.3022377,19.67070244,,,,,
1473,155,97.48647005,175.3022377,19.67070244,,,,,
1474,11,97.48647005,175.3022377,19.67070244,,,,,
1475,6,97.48647005,175.3022377,19.67070244,,,,,
1476,74,97.48647005,175.3022377,19.67070244,,,,,
1477,32,97.48647005,175.3022377,19.67070244,,,,,
1478,341,97.48647005,175.3022377,19.67070244,,,,,
1479,192,97.48647005,175.3022377,19.67070244,,,,,
1480,65,97.48647005,175.3022377,19.67070244,,,,,
1481,28,97.48647005,175.3022377,19.67070244,,,,,
1482,80,97.48647005,175.3022377,19.67070244,,,,,
1483,86,97.48647005,175.3022377,19.67070244,,,,,
1484,9,97.48647005,175.3022377,19.67070244,,,,,
1485,46,97.48647005,175.3022377,19.67070244,,,,,
1486,243,97.48647005,175.3022377,19.67070244,,,,,
1487,86,97.48647005,175.3022377,19.67070244,,,,,
1488,21,97.48647005,175.3022377,19.67070244,,,,,
1489,81,97.48647005,175.3022377,19.67070244,,,,,
1490,36,97.48647005,175.3022377,19.67070244,,,,,
1491,87,97.48647005,175.3022377,19.67070244,,,,,
1492,75,97.48647005,175.3022377,19.67070244,,,,,
1493,200,97.48647005,175.3022377,19.67070244,,,,,
1494,112,97.48647005,175.3022377,19.67070244,,,,,
1495,95,97.48647005,175.3022377,19.67070244,,,,,
1496,55,97.48647005,175.3022377,19.67070244,,,,,
1497,174,97.48647005,175.3022377,19.67070244,,,,,
1498,63,97.48647005,175.3022377,19.67070244,,,,,
1499,182,97.48647005,175.3022377,19.67070244,,,,,
1500,45,97.48647005,175.3022377,19.67070244,,,,,
1501,41,97.48647005,175.3022377,19.67070244,,,,,
1502,13,97.48647005,175.3022377,19.67070244,,,,,
1503,4,97.48647005,175.3022377,19.67070244,,,,,
1504,253,97.48647005,175.3022377,19.67070244,,,,,
1505,39,97.48647005,175.3022377,19.67070244,,,,,
1506,54,97.48647005,175.3022377,19.67070244,,,,,
1507,14,97.48647005,175.3022377,19.67070244,,,,,
1508,10,97.48647005,175.3022377,19.67070244,,,,,
1509,66,97.48647005,175.3022377,19.67070244,,,,,
1510,33,97.48647005,175.3022377,19.67070244,,,,,
1511,84,97.48647005,175.3022377,19.67070244,,,,,
1512,47,97.48647005,175.3022377,19.67070244,,,,,
1513,76,97.48647005,175.3022377,19.67070244,,,,,
1514,69,97.48647005,175.3022377,19.67070244,,,,,
1515,313,97.48647005,175.3022377,19.67070244,,,,,
1516,23,97.48647005,175.3022377,19.67070244,,,,,
1517,179,97.48647005,175.3022377,19.67070244,,,,,
1518,273,97.48647005,175.3022377,19.67070244,,,,,
1519,123,97.48647005,175.3022377,19.67070244,,,,,
1520,38,97.48647005,175.3022377,19.67070244,,,,,
1521,150,97.48647005,175.3022377,19.67070244,,,,,
1522,138,97.48647005,175.3022377,19.67070244,,,,,
1523,43,97.48647005,175.3022377,19.67070244,,,,,
1524,200,97.48647005,175.3022377,19.67070244,,,,,
1525,94,97.48647005,175.3022377,19.67070244,,,,,
